,lon,lat,BestGW,SF,NumberOfSensors,NumGWs
87,49.81638266311077,9.982831026182748,"[569727.9364475406, 5519374.449522455]",9,1,3
88,49.81702501164409,9.982963135056353,"[569727.9364475406, 5519374.449522455]",8,1,3
89,49.81105373666792,9.976594883118267,"[570128.0882511209, 5517280.417795574]",7,1,2
90,49.811414924232686,9.976075538401922,"[570128.0882511209, 5517280.417795574]",7,1,2
91,49.81231065838829,9.976979421710054,"[570128.0882511209, 5517280.417795574]",7,1,2
92,49.76580418125884,9.931280330654577,"[567335.3531985631, 5513019.7831754405]",7,1,5
93,49.76590633952822,9.932411079787277,"[567335.3531985631, 5513019.7831754405]",7,1,5
94,49.764146229890265,9.931973704554904,"[567335.3531985631, 5513019.7831754405]",7,1,5
95,49.81286489628709,9.977757658514511,"[570128.0882511209, 5517280.417795574]",8,1,2
96,49.81034780744411,9.984549919008387,"[570128.0882511209, 5517280.417795574]",8,1,2
97,49.78960326299426,9.935713898565893,"[567170.8546565301, 5515931.373631199]",7,1,3
98,49.823263755344556,9.960518438044161,"[569727.9364475406, 5519374.449522455]",7,1,2
99,49.78819359771994,9.935258071837556,"[567170.8546565301, 5515931.373631199]",7,1,3
100,49.785801323267165,9.93390039096716,"[567170.8546565301, 5515931.373631199]",7,1,3
101,49.78225441219151,9.971747881060136,"[569653.1087526659, 5514342.345057186]",7,1,3
102,49.78119474433464,9.973312328882084,"[569653.1087526659, 5514342.345057186]",7,1,3
103,49.78150985267996,9.971878003079933,"[569653.1087526659, 5514342.345057186]",7,1,3
104,49.78188086211418,9.972475308437044,"[569653.1087526659, 5514342.345057186]",7,1,3
105,49.78286867661574,9.971907751945846,"[569653.1087526659, 5514342.345057186]",7,1,3
106,49.78185373165231,9.974881550425728,"[569653.1087526659, 5514342.345057186]",7,1,3
107,49.7562242686879,9.943447934030551,"[567335.3531985631, 5513019.7831754405]",9,1,4
108,49.78424494512908,9.965898621850707,"[569028.6767208211, 5515448.871055888]",7,1,2
109,49.782469895178046,9.970140692054843,"[569653.1087526659, 5514342.345057186]",7,1,3
110,49.809002027547315,9.992073073443809,"[570128.0882511209, 5517280.417795574]",9,1,2
111,49.81707697075663,9.983560366170565,"[569727.9364475406, 5519374.449522455]",9,1,3
112,49.793407525271036,9.932400970049018,"[567170.8546565301, 5515931.373631199]",7,1,3
113,49.79446095941051,9.908663809343842,"[564888.9229546443, 5516040.805689872]",7,1,5
114,49.796934754650074,9.94644381433128,"[568927.0078621199, 5516762.113151785]",7,1,4
115,49.796366047015816,9.94894344408941,"[568927.0078621199, 5516762.113151785]",7,1,3
116,49.797005181553565,9.931402943047633,"[567170.8546565301, 5515931.373631199]",7,1,3
117,49.79375146409686,9.934783974082809,"[567170.8546565301, 5515931.373631199]",7,1,3
118,49.796772934981924,9.990978804942273,"[571895.879194161, 5516467.216921431]",7,1,4
119,49.8019883106837,9.9719522138779,"[570128.0882511209, 5517280.417795574]",7,1,2
120,49.802033230330494,9.973524815362145,"[570128.0882511209, 5517280.417795574]",7,1,2
121,49.80210209913985,9.973948550049506,"[570128.0882511209, 5517280.417795574]",7,1,2
122,49.7949890829041,9.939414422045093,"[567170.8546565301, 5515931.373631199]",7,1,3
123,49.823376099356516,9.97259280000615,"[569727.9364475406, 5519374.449522455]",7,1,2
124,49.80078037906877,9.939392053207555,"[567729.0147295032, 5517293.397463639]",7,1,3
125,49.78008949828998,9.971303473684285,"[569653.1087526659, 5514342.345057186]",7,1,3
126,49.7950634638601,9.930032040388152,"[567170.8546565301, 5515931.373631199]",7,1,3
127,49.80062776516654,9.969417592957553,"[570128.0882511209, 5517280.417795574]",7,1,2
128,49.800304705620334,9.968259787933494,"[570128.0882511209, 5517280.417795574]",7,1,2
129,49.80027691586374,9.966990928849288,"[568927.0078621199, 5516762.113151785]",7,1,3
130,49.80091849152843,9.966426336214152,"[568927.0078621199, 5516762.113151785]",7,1,3
131,49.80120170396735,9.966992358895117,"[570128.0882511209, 5517280.417795574]",7,1,2
132,49.800860036775624,9.967317018125566,"[570128.0882511209, 5517280.417795574]",7,1,2
133,49.80102772174941,9.968244814454453,"[570128.0882511209, 5517280.417795574]",7,1,2
134,49.801538381173565,9.968264145705787,"[570128.0882511209, 5517280.417795574]",7,1,2
135,49.80130319547696,9.967926547426623,"[570128.0882511209, 5517280.417795574]",7,1,2
136,49.801165790736974,9.969543555833319,"[570128.0882511209, 5517280.417795574]",7,1,2
137,49.801396370046355,9.969903968659978,"[570128.0882511209, 5517280.417795574]",7,1,2
138,49.80170422416325,9.969490140506737,"[570128.0882511209, 5517280.417795574]",7,1,2
139,49.80179679322094,9.968826350677684,"[570128.0882511209, 5517280.417795574]",7,1,2
140,49.80220607134454,9.968750331095473,"[570128.0882511209, 5517280.417795574]",7,1,2
141,49.80212428893087,9.969536455321478,"[570128.0882511209, 5517280.417795574]",7,1,2
142,49.8023929554452,9.969116100897862,"[570128.0882511209, 5517280.417795574]",7,1,2
143,49.802827674087126,9.947578293224936,"[567729.0147295032, 5517293.397463639]",7,1,3
144,49.80977718211495,9.957650568108933,"[568954.6205087902, 5518035.992257774]",7,1,1
145,49.81321105829081,9.960333106952548,"[568954.6205087902, 5518035.992257774]",7,1,1
146,49.80756978270212,9.953163590836127,"[568954.6205087902, 5518035.992257774]",7,1,1
147,49.80465599365108,9.959272195190247,"[568927.0078621199, 5516762.113151785]",7,1,2
148,49.79776569830064,9.944672923559233,"[567729.0147295032, 5517293.397463639]",7,1,5
149,49.798201424248425,9.945311818595924,"[567729.0147295032, 5517293.397463639]",7,1,5
150,49.79818017315734,9.944583562097746,"[567729.0147295032, 5517293.397463639]",7,1,5
151,49.79906886768743,9.944673290718496,"[567729.0147295032, 5517293.397463639]",7,1,4
152,49.7985007458925,9.944214903752846,"[567729.0147295032, 5517293.397463639]",7,1,5
153,49.79808853052605,9.949748109491626,"[568927.0078621199, 5516762.113151785]",7,1,3
154,49.798277267383014,9.950530318591685,"[568927.0078621199, 5516762.113151785]",7,1,3
155,49.79788752720512,9.950835259290127,"[568927.0078621199, 5516762.113151785]",7,1,3
156,49.798644216954976,9.945312698734993,"[567729.0147295032, 5517293.397463639]",7,1,5
157,49.79907392745929,9.943964556334857,"[567729.0147295032, 5517293.397463639]",7,1,4
158,49.81328995687288,9.880083165172813,"[564656.080901658, 5517135.919006625]",11,1,4
159,49.80677820136076,9.980157483562833,"[570128.0882511209, 5517280.417795574]",7,1,2
160,49.79735014601497,9.97854687573262,"[570128.0882511209, 5517280.417795574]",7,1,3
161,49.76547736496998,9.9447730906261,"[567335.3531985631, 5513019.7831754405]",7,1,4
162,49.79683219704123,9.941815463818578,"[567170.8546565301, 5515931.373631199]",7,1,3
163,49.766310239921154,9.93150189708677,"[567335.3531985631, 5513019.7831754405]",7,1,4
164,49.82052424808383,9.963829145453348,"[569727.9364475406, 5519374.449522455]",7,1,2
165,49.78719648157936,9.933201680349072,"[567170.8546565301, 5515931.373631199]",7,1,3
166,49.79567760254518,9.937779631279051,"[567170.8546565301, 5515931.373631199]",7,1,3
167,49.79937246220989,9.952090342742588,"[568927.0078621199, 5516762.113151785]",7,1,2
168,49.79861199498062,9.949120514766896,"[568927.0078621199, 5516762.113151785]",7,1,4
169,49.79794730212309,9.949142495993517,"[568927.0078621199, 5516762.113151785]",7,1,4
170,49.745084999292956,9.938372899977175,"[569316.7486891903, 5510421.519961972]",11,1,5
171,49.769773049326396,9.933036599985828,"[567335.3531985631, 5513019.7831754405]",7,1,4
172,49.82646577583081,9.921201491041495,"[566256.6731556555, 5519743.665822372]",7,1,3
173,49.82227339868913,9.983514225420864,"[569727.9364475406, 5519374.449522455]",8,1,3
174,49.802557520576435,9.957334745408112,"[568927.0078621199, 5516762.113151785]",7,1,2
175,49.80239091929847,9.957330673438479,"[568927.0078621199, 5516762.113151785]",7,1,2
176,49.80291044946628,9.95831058991053,"[568927.0078621199, 5516762.113151785]",7,1,2
177,49.8026508396715,9.958030518435642,"[568927.0078621199, 5516762.113151785]",7,1,2
178,49.80311655639038,9.957341805374114,"[568927.0078621199, 5516762.113151785]",7,1,2
179,49.8023042567628,9.958550627880152,"[568927.0078621199, 5516762.113151785]",7,1,2
180,49.80198713753415,9.958466371020513,"[568927.0078621199, 5516762.113151785]",7,1,2
181,49.802561849301874,9.95861904989578,"[568927.0078621199, 5516762.113151785]",7,1,2
182,49.802823021469436,9.958710211230768,"[568927.0078621199, 5516762.113151785]",7,1,2
183,49.80371051595762,9.957838001237127,"[568927.0078621199, 5516762.113151785]",7,1,2
184,49.80398508630611,9.958332977033967,"[568927.0078621199, 5516762.113151785]",7,1,2
185,49.80172000815546,9.956977626209435,"[568927.0078621199, 5516762.113151785]",7,1,2
186,49.80048914980833,9.953042100281577,"[568927.0078621199, 5516762.113151785]",7,1,2
187,49.80070292453162,9.953356493642117,"[568927.0078621199, 5516762.113151785]",7,1,2
188,49.80061152446634,9.95338356917625,"[568927.0078621199, 5516762.113151785]",7,1,2
189,49.800826984337725,9.953796304639623,"[568927.0078621199, 5516762.113151785]",7,1,2
190,49.80046020636495,9.954587981941259,"[568927.0078621199, 5516762.113151785]",7,1,2
191,49.80026518090325,9.954932689033893,"[568927.0078621199, 5516762.113151785]",7,1,2
192,49.80022174947941,9.955265350046323,"[568927.0078621199, 5516762.113151785]",7,1,2
193,49.80018395230518,9.95565719420044,"[568927.0078621199, 5516762.113151785]",7,1,2
194,49.800362026270946,9.956132677347886,"[568927.0078621199, 5516762.113151785]",7,1,2
195,49.8005157103101,9.956978435728537,"[568927.0078621199, 5516762.113151785]",7,1,2
196,49.800018314711366,9.957665456969192,"[568927.0078621199, 5516762.113151785]",7,1,2
197,49.80085984095335,9.958398374607759,"[568927.0078621199, 5516762.113151785]",7,1,2
198,49.800864549338975,9.959048750008042,"[568927.0078621199, 5516762.113151785]",7,1,2
199,49.80108203589179,9.95932446777806,"[568927.0078621199, 5516762.113151785]",7,1,2
200,49.80162034919828,9.959321500032791,"[568927.0078621199, 5516762.113151785]",7,1,2
201,49.80248487780738,9.959439843156458,"[568927.0078621199, 5516762.113151785]",7,1,2
202,49.801563100696235,9.958760845763864,"[568927.0078621199, 5516762.113151785]",7,1,2
203,49.803486903050384,9.960115230715617,"[568927.0078621199, 5516762.113151785]",7,1,2
204,49.80422616244676,9.959885799414094,"[568927.0078621199, 5516762.113151785]",7,1,2
205,49.80482904961844,9.959992418352464,"[568927.0078621199, 5516762.113151785]",7,1,2
206,49.80082899931634,9.956543799975211,"[568927.0078621199, 5516762.113151785]",7,1,2
207,49.801060597111935,9.9563441234808,"[568927.0078621199, 5516762.113151785]",7,1,2
208,49.80092861851917,9.956037950726286,"[568927.0078621199, 5516762.113151785]",7,1,2
209,49.800994963977125,9.955607580734604,"[568927.0078621199, 5516762.113151785]",7,1,2
210,49.80299150017196,9.955614649974823,"[568927.0078621199, 5516762.113151785]",7,1,2
211,49.80342920205045,9.955410700434992,"[568927.0078621199, 5516762.113151785]",7,1,2
212,49.80381201292535,9.955960220729244,"[568927.0078621199, 5516762.113151785]",7,1,2
213,49.80912919657391,9.95836304488837,"[568954.6205087902, 5518035.992257774]",7,1,1
214,49.80890704937483,9.957186449990076,"[568954.6205087902, 5518035.992257774]",7,1,1
215,49.8092720991772,9.956704924563391,"[568954.6205087902, 5518035.992257774]",7,1,1
216,49.809304149336064,9.957937649983576,"[568954.6205087902, 5518035.992257774]",7,1,1
217,49.801511215099715,9.954744817105894,"[568927.0078621199, 5516762.113151785]",7,1,2
218,49.80124349932075,9.954618999936248,"[568927.0078621199, 5516762.113151785]",7,1,2
219,49.80092254932816,9.954601499949703,"[568927.0078621199, 5516762.113151785]",7,1,2
220,49.8008900719044,9.95512180502611,"[568927.0078621199, 5516762.113151785]",7,1,2
221,49.80080801976705,9.955414171631991,"[568927.0078621199, 5516762.113151785]",7,1,2
222,49.80072419939249,9.958203349926595,"[568927.0078621199, 5516762.113151785]",7,1,2
223,49.80152478877625,9.956377985452978,"[568927.0078621199, 5516762.113151785]",7,1,2
224,49.78046199182385,9.946505228015328,"[567193.0905837826, 5514394.416988941]",8,1,3
225,49.795635471875265,9.98332972372743,"[570128.0882511209, 5517280.417795574]",8,1,3
226,49.795040760271924,9.990550829577819,"[571895.879194161, 5516467.216921431]",7,1,4
227,49.795475449357085,9.990507099990568,"[571895.879194161, 5516467.216921431]",7,1,4
228,49.79545374851316,9.990666883875079,"[571895.879194161, 5516467.216921431]",7,1,4
229,49.794334391123414,9.991751713502017,"[571895.879194161, 5516467.216921431]",7,1,4
230,49.79380120273865,9.991347495688604,"[571895.879194161, 5516467.216921431]",7,1,4
231,49.792739008199405,9.991816599883165,"[571895.879194161, 5516467.216921431]",7,1,4
232,49.79859102855643,9.957755850076996,"[568927.0078621199, 5516762.113151785]",7,1,3
233,49.79885175305072,9.958335531460406,"[568927.0078621199, 5516762.113151785]",7,1,3
234,49.79845302708711,9.957448504435007,"[568927.0078621199, 5516762.113151785]",7,1,3
235,49.79801360237433,9.955801163700048,"[568927.0078621199, 5516762.113151785]",7,1,3
236,49.79796605598104,9.958333156531829,"[568927.0078621199, 5516762.113151785]",7,1,3
237,49.82303289936592,9.968716449979866,"[569727.9364475406, 5519374.449522455]",7,1,2
238,49.82297992121786,9.968382235107294,"[569727.9364475406, 5519374.449522455]",7,1,2
239,49.82310137866936,9.969171263744261,"[569727.9364475406, 5519374.449522455]",7,1,2
240,49.82322108765305,9.970197212760871,"[569727.9364475406, 5519374.449522455]",7,1,2
241,49.82327734913899,9.972338442626674,"[569727.9364475406, 5519374.449522455]",7,1,2
242,49.82314645080472,9.971709253796718,"[569727.9364475406, 5519374.449522455]",7,1,2
243,49.82265359934919,9.969350999984854,"[569727.9364475406, 5519374.449522455]",7,1,2
244,49.82267914576071,9.969754830110023,"[569727.9364475406, 5519374.449522455]",7,1,2
245,49.82288739935599,9.970058299988484,"[569727.9364475406, 5519374.449522455]",7,1,2
246,49.823016670853846,9.969822928548334,"[569727.9364475406, 5519374.449522455]",7,1,2
247,49.82289004935734,9.969218549983477,"[569727.9364475406, 5519374.449522455]",7,1,2
248,49.82285673927682,9.969015470392526,"[569727.9364475406, 5519374.449522455]",7,1,2
249,49.768892979985175,9.933532874611485,"[567335.3531985631, 5513019.7831754405]",7,1,4
250,49.73207846817925,9.968220564126893,"[569596.7534697535, 5508653.770761187]",7,1,7
251,49.73187096671767,9.96785511824069,"[569596.7534697535, 5508653.770761187]",7,1,7
252,49.73166690839928,9.967500034645175,"[569596.7534697535, 5508653.770761187]",7,1,7
253,49.732216127576145,9.968700696233332,"[569596.7534697535, 5508653.770761187]",7,1,7
254,49.73310174448323,9.967458396077417,"[569011.3872293092, 5509267.650942317]",7,1,6
255,49.73191556870422,9.967271217872412,"[569596.7534697535, 5508653.770761187]",7,1,7
256,49.731636349276584,9.965215050491103,"[569011.3872293092, 5509267.650942317]",7,1,6
257,49.73157913677876,9.957118583651091,"[569011.3872293092, 5509267.650942317]",7,1,6
258,49.729668894051606,9.962329579945637,"[569011.3872293092, 5509267.650942317]",7,1,6
259,49.7873012139267,9.938854621599276,"[567170.8546565301, 5515931.373631199]",7,1,3
260,49.787097288315834,9.938341918234633,"[567170.8546565301, 5515931.373631199]",7,1,3
261,49.787318311704084,9.938220537977443,"[567170.8546565301, 5515931.373631199]",7,1,3
262,49.78746982774068,9.938465871226652,"[567170.8546565301, 5515931.373631199]",7,1,3
263,49.787700126313496,9.93880624455784,"[567170.8546565301, 5515931.373631199]",7,1,3
264,49.78763391917552,9.939214465627622,"[567170.8546565301, 5515931.373631199]",7,1,3
265,49.78788680896267,9.938337845158905,"[567170.8546565301, 5515931.373631199]",7,1,3
266,49.78558087706419,9.932850546625842,"[567170.8546565301, 5515931.373631199]",7,1,3
267,49.799521074907666,9.962907386540733,"[568927.0078621199, 5516762.113151785]",7,1,3
268,49.79943521108273,9.962432112234513,"[568927.0078621199, 5516762.113151785]",7,1,3
269,49.79879219933219,9.959023150049253,"[568927.0078621199, 5516762.113151785]",7,1,3
270,49.79547649942193,10.001520649463968,"[571895.879194161, 5516467.216921431]",7,1,4
271,49.79541082906411,9.91259502374625,"[565990.5778381515, 5516409.73274442]",7,1,4
272,49.794814559777855,9.912828629916799,"[565990.5778381515, 5516409.73274442]",7,1,4
273,49.79618911833139,9.916400463473845,"[565990.5778381515, 5516409.73274442]",7,1,4
274,49.783352861236416,9.933840996171112,"[567193.0905837826, 5514394.416988941]",7,1,4
275,49.78230579522475,9.9335821396802,"[567193.0905837826, 5514394.416988941]",7,1,4
276,49.78203258960234,9.934754973421088,"[567193.0905837826, 5514394.416988941]",7,1,4
277,49.77467452849607,9.957609432846905,"[569653.1087526659, 5514342.345057186]",7,1,3
278,49.774825019871344,9.958406480957066,"[569653.1087526659, 5514342.345057186]",7,1,3
279,49.77536144545111,9.958212030248495,"[569653.1087526659, 5514342.345057186]",7,1,3
280,49.77899043444667,9.966159319135654,"[569653.1087526659, 5514342.345057186]",7,1,3
281,49.77933779643559,9.966321800036138,"[569653.1087526659, 5514342.345057186]",7,1,3
282,49.77970913305736,9.965792685554153,"[569653.1087526659, 5514342.345057186]",7,1,3
283,49.779328549358944,9.965732299983948,"[569653.1087526659, 5514342.345057186]",7,1,3
284,49.779968149293076,9.966164012706482,"[569653.1087526659, 5514342.345057186]",7,1,3
285,49.7840835072137,9.941825494339907,"[567193.0905837826, 5514394.416988941]",7,1,4
286,49.78374945418382,9.941826820266158,"[567193.0905837826, 5514394.416988941]",7,1,4
287,49.78369809937681,9.941359049984806,"[567193.0905837826, 5514394.416988941]",7,1,4
288,49.821793899338346,9.969805100021913,"[569727.9364475406, 5519374.449522455]",7,1,2
289,49.821541599347825,9.97010874998623,"[569727.9364475406, 5519374.449522455]",7,1,2
290,49.82150659934974,9.97060164998444,"[569727.9364475406, 5519374.449522455]",7,1,2
291,49.82132524770388,9.96920118026749,"[569727.9364475406, 5519374.449522455]",7,1,2
292,49.82121644866989,9.969677715424261,"[569727.9364475406, 5519374.449522455]",7,1,2
293,49.82122690364656,9.970087374864478,"[569727.9364475406, 5519374.449522455]",7,1,2
294,49.82094500240381,9.971069159864493,"[569727.9364475406, 5519374.449522455]",7,1,2
295,49.82099354933542,9.969954749984119,"[569727.9364475406, 5519374.449522455]",7,1,2
296,49.82087529936629,9.96942884997051,"[569727.9364475406, 5519374.449522455]",7,1,2
297,49.8206205928249,9.970896021001987,"[569727.9364475406, 5519374.449522455]",7,1,2
298,49.82127713188171,9.9707129129179,"[569727.9364475406, 5519374.449522455]",7,1,2
299,49.79667414332138,9.908170597377541,"[564888.9229546443, 5516040.805689872]",7,1,5
300,49.79517144388474,9.938892628394592,"[567170.8546565301, 5515931.373631199]",7,1,3
301,49.79392760368739,9.938297225089409,"[567170.8546565301, 5515931.373631199]",7,1,3
302,49.7938047975197,9.938963205658471,"[567170.8546565301, 5515931.373631199]",7,1,3
303,49.79846590589538,9.932020264160247,"[567170.8546565301, 5515931.373631199]",7,1,3
304,49.798958993240106,9.929763629431667,"[567170.8546565301, 5515931.373631199]",7,1,2
305,49.79926212056678,9.932139590187724,"[567170.8546565301, 5515931.373631199]",7,1,2
306,49.80334998662986,9.938007049682554,"[567729.0147295032, 5517293.397463639]",7,1,3
307,49.80295749947852,9.939157241879878,"[567729.0147295032, 5517293.397463639]",7,1,3
308,49.8027331809544,9.938449135337123,"[567729.0147295032, 5517293.397463639]",7,1,3
309,49.802715702483205,9.938963378381622,"[567729.0147295032, 5517293.397463639]",7,1,3
310,49.80213857035215,9.940075837780478,"[567729.0147295032, 5517293.397463639]",7,1,3
311,49.80362573083422,9.939036180927301,"[567729.0147295032, 5517293.397463639]",7,1,3
312,49.80347707176239,9.935532608471137,"[567729.0147295032, 5517293.397463639]",7,1,3
313,49.80155686121714,9.935786475405367,"[567729.0147295032, 5517293.397463639]",7,1,3
314,49.801666089183904,9.933732218823808,"[567729.0147295032, 5517293.397463639]",7,1,3
315,49.8019552535974,9.93164167585649,"[567729.0147295032, 5517293.397463639]",7,1,3
